STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
720137,04867, 20190525,   75.3,24,   67.5,24, 9999.9, 0,  991.6,24,  10.0,24,   8.8,24,  15.9,  22.9,   83.7 ,  67.5 , 0.00G,999.9, 010000,
720137,04867, 20190526,   70.8,24,   64.8,24, 9999.9, 0,  994.6,24,  10.0,24,   5.3,24,  13.0,  20.0,   80.4 ,  64.9 , 0.04G,999.9, 010000,
720137,04867, 20190527,   67.1,24,   60.4,24, 9999.9, 0,  993.1,24,  10.0,24,   6.1,24,  15.9,  33.0,   82.4 ,  54.7 , 0.08G,999.9, 010010,
720137,04867, 20190528,   68.5,24,   64.7,24, 9999.9, 0,  985.0,24,   9.9,24,   5.5,24,  14.0,  19.0,   75.4 ,  58.5 , 0.19G,999.9, 010010,
720137,04867, 20190529,   62.4,24,   58.6,24, 9999.9, 0,  986.6,24,   7.9,24,   3.1,24,   8.9,  14.0,   75.0*,  54.0*, 1.10G,999.9, 010010,
720137,04867, 20190530,   69.1,24,   62.5,24, 9999.9, 0,  986.4,24,   9.8,24,   4.8,24,  11.1,  14.0,   77.9 ,  60.8 , 0.20G,999.9, 010010,
720137,04867, 20190531,   70.0,24,   61.2,24, 9999.9, 0,  989.5,22,  10.0,24,   5.5,24,  11.1,  15.0,   81.0 ,  59.9 , 0.00G,999.9, 000000,
720137,04867, 20190601,   72.7,24,   62.9,24, 9999.9, 0,  987.5,19,   9.6,24,   7.9,24,  17.1,  21.0,   84.2 ,  64.8 , 0.37A,999.9, 010010,
720137,04867, 20190602,   63.7,24,   54.1,24, 9999.9, 0,  990.4,24,   8.7,24,   2.4,24,   7.0,  14.0,   73.4 ,  52.9 , 0.00I,999.9, 000000,
720137,04867, 20190603,   61.8,24,   46.8,24, 9999.9, 0,  996.4,24,  10.0,24,   3.8,24,   8.9, 999.9,   73.6 ,  49.5 , 0.00I,999.9, 000000,
720137,04867, 20190604,   67.3,24,   56.5,24, 9999.9, 0,  994.3,24,   9.9,24,   6.1,24,  15.0,  20.0,   83.5 ,  59.4 , 0.05G,999.9, 010000,
720137,04867, 20190605,   73.8,24,   66.7,24, 9999.9, 0,  986.1,24,  10.0,24,   5.9,24,  11.1,  18.1,   82.6 ,  64.4 , 0.77G,999.9, 010010,
720137,04867, 20190606,   71.2,24,   63.6,24, 9999.9, 0,  989.3,24,   7.5,24,   2.8,24,   7.0, 999.9,   83.5 ,  60.3 , 0.00G,999.9, 000000,
720137,04867, 20190607,   70.6,24,   59.6,24, 9999.9, 0,  991.9,24,   7.9,24,   5.9,24,  14.0,  20.0,   82.8 ,  58.3 , 0.00I,999.9, 000000,
720137,04867, 20190608,   70.3,24,   58.0,24, 9999.9, 0,  993.0,24,  10.0,24,   6.6,24,  14.0,  19.0,   81.3 ,  57.6 ,99.99 ,999.9, 010000,
720137,04867, 20190609,   71.8,24,   62.7,24, 9999.9, 0,  992.3,24,   9.7,24,   2.7,24,   7.0, 999.9,   78.4 ,  66.7 ,99.99 ,999.9, 010000,
720137,04867, 20190610,   69.7,24,   54.4,24, 9999.9, 0,  995.6,24,   9.3,24,   6.5,24,  14.0,  22.9,   77.9 ,  60.3 , 0.00I,999.9, 000000,
720137,04867, 20190611,   68.3,24,   44.3,24, 9999.9, 0,  999.4,24,  10.0,24,   3.5,24,   9.9, 999.9,   82.9 ,  52.2 , 0.00I,999.9, 000000,
720137,04867, 20190612,   68.4,24,   48.9,24, 9999.9, 0,  992.5,24,   9.7,24,   8.7,24,  17.1,  21.0,   77.9 ,  59.0 , 0.24A,999.9, 010000,
720137,04867, 20190613,   59.5,24,   49.7,24, 9999.9, 0,  990.0,24,   9.9,24,   8.3,24,  13.0,  22.9,   69.4 ,  53.6 , 0.20A,999.9, 010000,
720137,04867, 20190614,   64.3,24,   44.8,24, 9999.9, 0,  994.5,24,  10.0,24,   9.1,24,  20.0,  34.0,   81.1 ,  49.5 , 0.00I,999.9, 000000,
720137,04867, 20190615,   66.3,24,   59.6,24, 9999.9, 0,  988.3,24,   8.8,24,   8.6,24,  21.0,  28.9,   73.0 ,  61.9 , 0.93B,999.9, 010010,
720137,04867, 20190616,   66.8,24,   65.2,24, 9999.9, 0,  987.3,24,   4.7,24,   2.0,24,   8.0, 999.9,   72.9 ,  61.7 , 0.22B,999.9, 110010,
720137,04867, 20190617,   62.1,24,   58.2,24, 9999.9, 0,  993.1,24,   8.9,24,   2.1,24,   5.1, 999.9,   71.6 ,  56.3 , 0.00I,999.9, 000000,
720137,04867, 20190618,   65.5,24,   59.8,24, 9999.9, 0,  993.2,24,   6.7,24,   2.3,24,   7.0, 999.9,   79.2 ,  54.9 , 0.00I,999.9, 100000,
720137,04867, 20190619,   70.0,24,   62.7,24, 9999.9, 0,  987.3,24,   8.8,24,   1.5,24,   8.9, 999.9,   79.5 ,  61.2 , 0.14A,999.9, 010000,
720137,04867, 20190620,   61.5,24,   59.3,24, 9999.9, 0,  983.9,24,   8.4,24,   4.3,24,   8.0,  14.0,   72.7 ,  56.3 , 1.16G,999.9, 010000,
720137,04867, 20190621,   66.1,24,   55.1,24, 9999.9, 0,  992.8,24,   9.8,24,   4.3,24,  19.0,  28.0,   75.4 ,  55.6 , 0.00G,999.9, 010000,
720137,04867, 20190622,   68.6,24,   57.9,24, 9999.9, 0,  994.0,24,  10.0,24,   7.5,24,  19.0,  22.0,   80.1*,  60.1*,99.99 ,999.9, 010000,
720137,04867, 20190623,   73.2,24,   67.8,24, 9999.9, 0,  990.9,24,   9.5,24,   8.6,24,  14.0,  20.0,   82.6 ,  66.4 , 0.12G,999.9, 010010,
720137,04867, 20190624,   71.0,24,   68.4,24, 9999.9, 0,  983.4,24,   6.3,24,   7.4,24,  21.0,  28.0,   78.4 ,  66.0 , 0.00G,999.9, 010000,
720137,04867, 20190625,   72.2,24,   61.2,24, 9999.9, 0,  988.6,24,  10.0,24,  10.8,24,  21.0,  27.0,   85.6 ,  60.3 , 0.25G,999.9, 000000,
720137,04867, 20190626,   76.5,24,   63.3,24, 9999.9, 0,  994.4,24,  10.0,24,   5.5,24,  11.1,  17.1,   90.1 ,  64.4 , 0.00G,999.9, 000000,
720137,04867, 20190627,   78.9,24,   67.4,24, 9999.9, 0,  998.2,24,  10.0,24,   5.2,24,   8.9,  15.0,   92.5 ,  68.0 ,99.99 ,999.9, 010010,
720137,04867, 20190628,   79.3,24,   68.2,24, 9999.9, 0,  998.1,22,  10.0,24,   7.2,24,  18.1,  22.9,   91.4 ,  70.7 ,99.99 ,999.9, 010000,
720137,04867, 20190629,   79.8,24,   67.4,24, 9999.9, 0,  997.3,24,  10.0,24,   3.1,24,   9.9,  15.9,   92.3 ,  66.2 , 0.00I,999.9, 000000,
720137,04867, 20190630,   79.1,24,   70.8,24, 9999.9, 0,  995.7,24,   9.7,24,   3.9,24,  22.9,  28.0,   92.7 ,  70.5 , 0.46A,999.9, 010010,
720137,04867, 20190701,   74.0,24,   69.6,24, 9999.9, 0,  994.8,24,   9.9,24,   3.9,24,  11.1,  20.0,   88.2 ,  67.1 ,99.99 ,999.9, 010010,
720137,04867, 20190702,   82.4,24,   72.5,24, 9999.9, 0,  991.7,24,   9.9,24,   6.0,24,  13.0,  15.9,   92.3 ,  73.4 ,99.99 ,999.9, 010000,
720137,04867, 20190703,   77.8,24,   70.0,24, 9999.9, 0,  990.9,24,   9.6,24,   3.8,24,  14.0,  22.0,   89.2 ,  69.3 , 0.69G,999.9, 010010,
720137,04867, 20190704,   77.4,24,   71.5,24, 9999.9, 0,  992.5,24,   9.8,24,   4.9,24,  17.1,  21.0,   88.2*,  70.7*, 0.00G,999.9, 010010,
720137,04867, 20190705,   79.3,24,   73.5,24, 9999.9, 0,  994.0,24,   9.3,24,   3.7,24,  12.0,  15.9,   89.8 ,  72.5 , 0.27A,999.9, 010000,
720137,04867, 20190706,   79.6,24,   74.0,24, 9999.9, 0,  993.8,24,   6.5,24,   2.2,24,   9.9,  17.1,   88.9 ,  72.5 ,99.99 ,999.9, 110000,
720137,04867, 20190707,   72.9,24,   62.0,24, 9999.9, 0,  995.2,24,   9.9,24,   2.8,24,   7.0, 999.9,   81.9 ,  65.3 , 0.00I,999.9, 000000,
720137,04867, 20190708,   73.5,24,   55.2,24, 9999.9, 0,  995.8,24,  10.0,24,   1.7,24,   5.1, 999.9,   86.0 ,  62.8 , 0.00I,999.9, 000000,
720137,04867, 20190709,   76.2,24,   61.0,24, 9999.9, 0,  994.7,24,   9.8,24,   4.5,24,  11.1,  15.0,   90.0 ,  64.4 , 0.00I,999.9, 000000,
720137,04867, 20190710,   82.5,24,   70.7,24, 9999.9, 0,  991.9,24,   9.0,24,   6.2,24,  12.0,  17.1,   93.2 ,  72.5 , 0.19G,999.9, 010010,
720137,04867, 20190711,   77.3,24,   63.9,24, 9999.9, 0,  991.5,24,  10.0,24,   4.1,24,  12.0, 999.9,   88.7 ,  65.8 , 0.00G,999.9, 000000,
720137,04867, 20190712,   73.3,24,   60.6,24, 9999.9, 0,  993.7,24,  10.0,24,   2.7,24,   7.0, 999.9,   86.0 ,  60.8 , 0.00I,999.9, 000000,
720137,04867, 20190713,   79.1,24,   66.1,24, 9999.9, 0,  993.8,24,   9.7,24,   5.9,24,  12.0,  19.0,   91.6 ,  67.8 , 0.00I,999.9, 000000,
720137,04867, 20190714,   80.1,24,   69.5,24, 9999.9, 0,  997.0,23,  10.0,24,   3.2,24,  11.1,  15.0,   91.4 ,  70.5 , 0.28A,999.9, 010010,
720137,04867, 20190715,   78.7,24,   69.4,24, 9999.9, 0,  996.7,21,  10.0,24,   7.5,24,  20.0,  24.1,   90.5 ,  71.1 , 0.00I,999.9, 000000,
720137,04867, 20190716,   75.9,24,   70.3,24, 9999.9, 0,  992.7,24,   9.1,24,   4.4,24,  15.9, 999.9,   82.4 ,  69.8 , 0.21G,999.9, 010000,
720137,04867, 20190717,   79.7,24,   73.0,24, 9999.9, 0,  991.3,23,   8.5,24,   2.5,24,   8.0, 999.9,   90.5 ,  70.9 , 0.41G,999.9, 000000,
720137,04867, 20190718,   78.1,24,   74.7,24, 9999.9, 0,  990.2,24,   9.1,24,   5.7,24,  15.9,  20.0,   90.0 ,  72.0 , 0.22G,999.9, 010010,
720137,04867, 20190719,   85.3,24,   78.2,24, 9999.9, 0,  988.5,24,  10.0,24,   8.3,24,  13.0,  19.0,   93.7 ,  79.0 , 0.63G,999.9, 000000,
720137,04867, 20190720,   86.0,24,   77.1,24, 9999.9, 0,  989.9,24,  10.0,24,   9.0,24,  17.1,  20.0,   94.5 ,  77.9 , 0.00G,999.9, 000000,
720137,04867, 20190721,   76.2,24,   71.8,24, 9999.9, 0,  991.2,24,   9.5,24,   3.2,24,  15.0,  21.0,   83.3 ,  70.9 , 0.43B,999.9, 010010,
720137,04867, 20190722,   70.5,24,   59.8,24, 9999.9, 0,  995.0,24,  10.0,24,   1.9,24,   7.0, 999.9,   77.2 ,  63.5 , 0.00I,999.9, 000000,
720137,04867, 20190723,   68.5,24,   57.5,24, 9999.9, 0,  997.9,24,  10.0,24,   3.3,24,   8.0,  14.0,   80.8 ,  56.8 , 0.00I,999.9, 000000,
720137,04867, 20190724,   70.1,24,   58.8,24, 9999.9, 0,  999.2,24,   9.4,24,   0.8,24,   6.0, 999.9,   81.3*,  59.0*, 0.00I,999.9, 000000,
720137,04867, 20190725,   71.2,24,   54.7,24, 9999.9, 0, 1000.4,24,   8.8,24,   2.5,24,   7.0, 999.9,   82.6 ,  58.6 , 0.00I,999.9, 000000,
720137,04867, 20190726,   73.5,24,   62.2,24, 9999.9, 0, 1000.5,24,  10.0,24,   5.3,24,  12.0,  18.1,   86.2 ,  62.6 , 0.00I,999.9, 000000,
720137,04867, 20190727,   77.4,24,   64.3,24, 9999.9, 0,  998.7,24,  10.0,24,   8.6,24,  15.9,  21.0,   87.8 ,  67.3 , 0.00I,999.9, 000000,
720137,04867, 20190728,   78.8,24,   66.8,24, 9999.9, 0,  996.5,24,  10.0,24,   6.8,24,  12.0,  18.1,   88.9 ,  68.5 , 0.00I,999.9, 000000,
720137,04867, 20190729,   76.5,24,   69.4,24, 9999.9, 0,  991.5,24,   9.6,24,   7.1,24,  13.0,  28.0,   83.8 ,  72.3 , 0.01G,999.9, 010000,
720137,04867, 20190730,   72.4,24,   64.6,24, 9999.9, 0,  993.5,23,  10.0,24,   3.3,24,   9.9,  15.0,   81.1 ,  63.3 , 0.12G,999.9, 000000,
720137,04867, 20190731,   69.1,24,   57.6,24, 9999.9, 0,  999.0,24,  10.0,24,   1.7,24,   7.0, 999.9,   78.8 ,  58.5 , 0.00G,999.9, 000000,
720137,04867, 20190801,   67.9,24,   56.2,24, 9999.9, 0, 1000.1,24,  10.0,24,   0.7,24,   7.0, 999.9,   82.6 ,  52.7 , 0.00I,999.9, 000000,
720137,04867, 20190802,   71.4,24,   57.1,24, 9999.9, 0,  999.3,24,  10.0,24,   1.6,24,   7.0, 999.9,   85.1 ,  57.7 , 0.00I,999.9, 000000,
720137,04867, 20190803,   73.4,24,   57.2,24, 9999.9, 0,  997.5,24,   9.9,24,   2.3,24,   6.0, 999.9,   85.5 ,  58.5 , 0.00I,999.9, 000000,
720137,04867, 20190804,   75.5,24,   63.8,24, 9999.9, 0,  995.8,24,  10.0,24,   2.2,24,   8.0, 999.9,   87.4 ,  64.0 , 0.00I,999.9, 000000,
720137,04867, 20190805,   77.4,24,   65.7,24, 9999.9, 0,  993.9,24,   9.8,24,   3.2,24,   9.9,  15.0,   88.7 ,  64.9 , 0.00I,999.9, 000000,
720137,04867, 20190806,   74.5,24,   66.8,24, 9999.9, 0,  989.0,24,   9.8,24,   5.3,24,   9.9,  17.1,   83.3 ,  65.8 , 0.15G,999.9, 010000,
720137,04867, 20190807,   74.4,24,   63.4,24, 9999.9, 0,  989.4,24,   9.9,24,   3.4,24,   9.9,  14.0,   86.2 ,  62.8 , 0.00G,999.9, 000000,
720137,04867, 20190808,   76.5,24,   65.6,24, 9999.9, 0,  988.9,24,  10.0,24,   7.4,24,  17.1,  22.0,   86.2 ,  67.3 , 0.00I,999.9, 000000,
720137,04867, 20190809,   70.2,24,   55.0,24, 9999.9, 0,  992.6,24,  10.0,24,   3.2,24,   9.9,  15.0,   81.3 ,  55.6 , 0.00I,999.9, 000000,
720137,04867, 20190810,   71.4,24,   56.6,24, 9999.9, 0,  994.5,24,  10.0,24,   1.5,24,   7.0, 999.9,   83.8 ,  60.8 , 0.00I,999.9, 000000,
720137,04867, 20190811,   71.3,24,   63.1,24, 9999.9, 0,  994.6,23,   9.9,24,   3.6,24,  11.1,  14.0,   80.4 ,  62.6 , 0.05B,999.9, 010000,
720137,04867, 20190812,   74.8,24,   73.3,24, 9999.9, 0,  989.0, 4,   6.2,24,   0.9,24,   8.9, 999.9,   79.2 ,  70.7 , 0.15A,999.9, 110000,
720137,04867, 20190813,   75.2,24,   71.1,24, 9999.9, 0,  988.7,22,   5.5,24,   2.7,24,   8.9, 999.9,   84.9 ,  70.0 , 0.72G,999.9, 010000,
720137,04867, 20190814,   72.1,24,   66.8,24, 9999.9, 0,  992.0,24,   8.4,24,   3.8,24,  13.0,  18.1,   81.3 ,  63.5 , 0.00G,999.9, 000000,
720137,04867, 20190815,   70.0,24,   62.1,24, 9999.9, 0,  994.2,24,  10.0,24,   2.8,24,   8.0, 999.9,   80.2 ,  60.8 , 0.00I,999.9, 000000,
720137,04867, 20190816,   71.5,24,   63.7,24, 9999.9, 0,  992.6,24,  10.0,24,   4.2,24,  11.1,  19.0,   84.6 ,  61.0 , 0.00I,999.9, 000000,
720137,04867, 20190817,   72.3,24,   70.0,24, 9999.9, 0,  991.0,24,   8.5,24,   3.2,24,   8.9, 999.9,   79.3 ,  68.0 , 0.83G,999.9, 010010,
720137,04867, 20190818,   73.6,24,   70.0,24, 9999.9, 0,  989.5,24,   9.2,24,   4.8,24,  15.0,  22.0,   82.2 ,  67.6 , 0.27G,999.9, 010010,
720137,04867, 20190819,   75.6,24,   70.0,24, 9999.9, 0,  993.2,24,  10.0,24,   1.1,24,   6.0, 999.9,   86.5 ,  66.7 , 0.05G,999.9, 000000,
720137,04867, 20190820,   73.5,24,   71.6,24, 9999.9, 0,  994.0,24,   8.0,24,   2.4,24,  15.9,  41.0,   81.0 ,  68.4 , 0.00G,999.9, 010010,
720137,04867, 20190821,   70.8,24,   67.7,24, 9999.9, 0,  993.4,24,   9.4,24,   3.0,24,  12.0,  15.9,   81.9 ,  61.9 , 0.18G,999.9, 010000,
720137,04867, 20190822,   72.3,24,   65.9,24, 9999.9, 0,  993.9,24,  10.0,24,   2.3,24,   8.9,  14.0,   81.3 ,  63.9 , 0.00G,999.9, 000000,
720137,04867, 20190823,   66.1,24,   55.4,24, 9999.9, 0,  998.8,24,  10.0,24,   3.6,24,   9.9,  15.0,   77.2 ,  56.5 , 0.00I,999.9, 000000,
720137,04867, 20190824,   64.5,24,   54.1,24, 9999.9, 0, 1002.1,24,  10.0,24,   3.8,24,  11.1,  15.0,   76.6 ,  54.7 , 0.00I,999.9, 000000,
720137,04867, 20190825,   66.7,24,   54.6,24, 9999.9, 0,  998.4,24,  10.0,24,   7.5,24,  13.0,  19.0,   78.6 ,  57.9 , 0.00I,999.9, 000000,
720137,04867, 20190826,   70.2,24,   65.2,24, 9999.9, 0,  988.8,24,   9.5,24,   8.0,24,  14.0,  18.1,   77.4 ,  64.8 , 0.33G,999.9, 010010,
720137,04867, 20190827,   71.3,24,   65.5,24, 9999.9, 0,  987.8,24,   9.4,24,   7.2,24,  15.9,  20.0,   80.4 ,  64.8 , 0.43G,999.9, 000000,
720137,04867, 20190828,   66.0,24,   55.9,24, 9999.9, 0,  992.7,24,  10.0,24,   8.9,24,  20.0,  28.0,   76.3 ,  55.0 , 0.00G,999.9, 000000,
720137,04867, 20190829,   68.5,24,   59.7,24, 9999.9, 0,  992.8,24,  10.0,24,   6.7,24,  18.1,  24.1,   83.5 ,  54.5 , 0.00I,999.9, 000000,
720137,04867, 20190830,   67.1,24,   58.1,24, 9999.9, 0,  996.0,24,   9.9,24,   2.5,24,   7.0, 999.9,   77.9 ,  55.4 , 0.00I,999.9, 000000,
720137,04867, 20190831,   64.0,24,   54.0,24, 9999.9, 0, 1002.1,23,  10.0,24,   3.7,24,  11.1, 999.9,   77.2 ,  53.1 ,99.99 ,999.9, 010000,
720137,04867, 20190901,   65.7,24,   62.7,24, 9999.9, 0,  998.7,19,   9.7,24,   3.1,24,   8.9, 999.9,   70.7 ,  62.1 , 0.29G,999.9, 010000,
720137,04867, 20190902,   68.7,24,   63.2,24, 9999.9, 0,  997.8,24,   6.5,24,   2.5,24,   6.0, 999.9,   81.7 ,  56.1 , 0.00G,999.9, 100000,
720137,04867, 20190903,   69.8,24,   67.5,24, 9999.9, 0,  993.1,24,   9.3,24,   6.7,24,  21.0,  29.9,   81.9 ,  63.7 , 0.02G,999.9, 010010,
720137,04867, 20190904,   67.4,24,   61.1,24, 9999.9, 0,  995.2,24,  10.0,24,   4.5,24,  12.0,  15.9,   79.7 ,  55.4 , 1.22G,999.9, 000000,
720137,04867, 20190905,   63.5,24,   56.5,24, 9999.9, 0,  999.6,24,  10.0,24,   1.4,24,   5.1, 999.9,   72.7 ,  55.4 , 0.00G,999.9, 000000,
720137,04867, 20190906,   66.8,24,   61.6,24, 9999.9, 0,  993.2,24,  10.0,24,   5.1,24,  11.1,  15.0,   73.6 ,  61.0 , 0.00I,999.9, 000000,
720137,04867, 20190907,   64.4,24,   58.2,24, 9999.9, 0,  996.2,24,  10.0,24,   3.1,24,   8.0, 999.9,   76.8 ,  53.1 , 0.00I,999.9, 000000,
720137,04867, 20190908,   64.5,24,   60.9,24, 9999.9, 0,  996.9,24,   9.4,24,   4.5,24,  11.1,  15.9,   72.1 ,  59.4 , 0.01G,999.9, 010000,
720137,04867, 20190909,   65.8,24,   62.6,24, 9999.9, 0,  999.1,24,  10.0,24,   5.2,24,  11.1, 999.9,   79.7 ,  60.1 , 0.13G,999.9, 010010,
720137,04867, 20190910,   76.8,24,   69.9,24, 9999.9, 0,  996.5,24,  10.0,24,   7.6,24,  14.0,  21.0,   89.1 ,  68.0 , 0.01G,999.9, 000000,
720137,04867, 20190911,   77.6,24,   72.7,24, 9999.9, 0,  997.6,24,   7.9,24,   4.8,24,  13.0,  20.0,   87.3 ,  68.7 , 0.00G,999.9, 000000,
720137,04867, 20190912,   78.3,24,   71.3,24, 9999.9, 0,  996.5,24,   9.8,24,   4.3,24,   9.9, 999.9,   91.0 ,  69.1 , 0.00I,999.9, 000000,
720137,04867, 20190913,   74.9,24,   68.0,24, 9999.9, 0,  995.1,24,   9.3,24,   9.6,24,  20.0,  28.0,   84.6 ,  67.3 , 1.10G,999.9, 010010,
720137,04867, 20190914,   65.3,24,   58.4,24, 9999.9, 0, 1000.4,24,  10.0,24,   4.4,24,   9.9, 999.9,   81.5 ,  54.7 , 0.00G,999.9, 000000,
720137,04867, 20190915,   69.7,24,   64.9,24, 9999.9, 0,  997.3,24,   9.2,24,   6.4,24,  17.1,  22.9,   79.7 ,  63.5 , 1.73G,999.9, 010010,
720137,04867, 20190916,   71.6,24,   68.1,24, 9999.9, 0,  996.9,24,   6.3,24,   1.1,24,   8.0, 999.9,   78.1 ,  65.8 , 0.11G,999.9, 000000,
720137,04867, 20190917,   69.6,24,   65.8,24, 9999.9, 0,  999.0,24,   6.4,24,   3.8,24,   8.0, 999.9,   79.9 ,  64.4 , 0.00G,999.9, 000000,
720137,04867, 20190918,   69.9,24,   64.1,24, 9999.9, 0,  998.0,24,   9.0,24,   4.9,24,   8.0, 999.9,   82.4 ,  59.0 , 0.00I,999.9, 000000,
720137,04867, 20190919,   71.3,24,   62.7,24, 9999.9, 0,  996.9,24,  10.0,24,   3.1,24,   8.0, 999.9,   83.1 ,  59.9 , 0.00I,999.9, 000000,
720137,04867, 20190920,   73.3,24,   68.0,24, 9999.9, 0,  997.6,24,   8.7,24,   2.4,24,   8.0, 999.9,   83.8 ,  67.5 , 0.31G,999.9, 010010,
720137,04867, 20190921,   73.6,24,   70.4,24, 9999.9, 0,  997.3,24,   9.5,24,   6.8,24,  18.1,  26.0,   79.7 ,  69.1 , 0.00G,999.9, 010000,
720137,04867, 20190922,   72.0,24,   69.7,24, 9999.9, 0,  992.7,24,   8.8,24,   8.2,24,  19.0,  24.1,   75.9 ,  70.0 , 0.93G,999.9, 010000,
720137,04867, 20190923,   67.0,24,   61.0,24, 9999.9, 0,  993.1,24,   9.9,24,   8.0,24,  15.9,  22.9,   73.4 ,  58.1 , 0.32G,999.9, 010000,
720137,04867, 20190924,   65.1,24,   57.1,24, 9999.9, 0,  994.1,24,  10.0,24,   5.1,24,  15.0,  18.1,   78.8 ,  55.0 , 0.00G,999.9, 000000,
720137,04867, 20190925,   68.7,24,   59.4,24, 9999.9, 0,  987.0,24,  10.0,24,   8.6,24,  15.0,  18.1,   79.7 ,  62.6 ,99.99 ,999.9, 010000,
720137,04867, 20190926,   63.6,24,   50.4,24, 9999.9, 0,  991.9,24,  10.0,24,   6.3,24,  11.1,  18.1,   72.5 ,  51.1 , 0.00I,999.9, 000000,
720137,04867, 20190927,   60.9,24,   52.8,24, 9999.9, 0,  989.0,24,   9.0,24,   6.7,24,  18.1,  22.0,   69.1*,  54.5*, 0.64A,999.9, 010010,
720137,04867, 20190928,   64.9,24,   63.9,24, 9999.9, 0,  992.6,24,   9.3,24,   6.1,24,  15.0,  22.0,   69.6 ,  59.9 , 3.22C,999.9, 010010,
720137,04867, 20190929,   64.1,24,   62.8,24, 9999.9, 0,  999.0,24,   9.8,24,   5.6,24,  14.0, 999.9,   71.2 ,  59.0 , 0.41C,999.9, 010010,
720137,04867, 20190930,   72.6,24,   68.4,24, 9999.9, 0,  996.8,12,   5.7,24,   4.7,24,  13.0,  19.0,   86.5 ,  65.3 , 0.01A,999.9, 100000,
720137,04867, 20191001,   76.6,24,   69.8,24, 9999.9, 0,  992.8,24,  10.0,24,   6.5,24,  13.0,  18.1,   88.0 ,  67.6 , 0.00I,999.9, 000000,
720137,04867, 20191002,   71.6,24,   67.4,24, 9999.9, 0,  990.7,24,   9.5,24,   5.4,24,   8.9, 999.9,   80.6 ,  60.1 , 0.01G,999.9, 010000,
720137,04867, 20191003,   61.6,24,   58.3,24, 9999.9, 0,  994.3,24,   8.9,24,   7.7,24,  19.0,  26.0,   65.8 ,  56.7 , 0.59G,999.9, 010010,
720137,04867, 20191004,   52.0,24,   47.5,24, 9999.9, 0, 1005.2,24,  10.0,24,   3.6,24,   8.9, 999.9,   60.4 ,  43.7 , 0.00G,999.9, 000000,
720137,04867, 20191005,   53.9,24,   48.9,24, 9999.9, 0, 1000.2,24,   9.9,24,   5.7,24,  14.0,  15.9,   66.0 ,  47.3 , 0.27A,999.9, 010010,
720137,04867, 20191006,   58.5,24,   49.6,24, 9999.9, 0,  995.5,24,  10.0,24,   6.7,24,  14.0,  20.0,   68.4 ,  46.9 , 0.00I,999.9, 000000,
720137,04867, 20191007,   57.6,24,   45.3,24, 9999.9, 0, 1000.1,24,  10.0,24,   6.6,24,  14.0,  19.0,   70.7 ,  44.6 , 0.00I,999.9, 000000,
720137,04867, 20191008,   56.4,24,   44.8,24, 9999.9, 0, 1001.2,24,  10.0,24,   2.0,24,   7.0, 999.9,   71.4 ,  44.1 , 0.00I,999.9, 000000,
720137,04867, 20191009,   58.3,24,   45.4,24, 9999.9, 0,  998.8,24,   9.4,24,   4.0,24,  11.1, 999.9,   71.6 ,  45.7 , 0.10A,999.9, 000000,
720137,04867, 20191010,   60.9,24,   53.7,24, 9999.9, 0,  995.4,17,   9.9,24,   6.1,24,   9.9, 999.9,   69.3 ,  52.0 ,99.99 ,999.9, 010000,
720137,04867, 20191011,   57.9,24,   55.2,24, 9999.9, 0,  991.2,24,   9.1,24,  10.3,24,  19.0,  26.0,   68.0 ,  41.0 , 0.12G,999.9, 010010,
720137,04867, 20191012,   42.6,24,   29.4,24, 9999.9, 0,  995.1,24,  10.0,24,  11.4,24,  24.1,  29.9,   55.9 ,  32.9 , 0.28G,999.9, 000000,
720137,04867, 20191013,   47.2,24,   33.5,24, 9999.9, 0,  989.4,24,  10.0,24,  10.8,24,  20.0,  28.0,   57.9 ,  33.8 , 0.00G,999.9, 000000,
720137,04867, 20191014,   45.6,24,   34.4,24, 9999.9, 0,  995.4,24,  10.0,24,   4.4,24,   8.9,  14.0,   55.4 ,  34.2 , 0.00I,999.9, 000000,
720137,04867, 20191015,   50.3,24,   43.3,24, 9999.9, 0,  991.6,24,  10.0,24,   6.6,24,  21.0,  28.9,   68.0 ,  38.7 ,99.99 ,999.9, 010000,
720137,04867, 20191016,   48.9,24,   37.7,24, 9999.9, 0,  990.9,24,  10.0,24,  11.7,24,  19.0,  28.9,   56.5 ,  43.9 , 0.00I,999.9, 000000,
720137,04867, 20191017,   44.6,24,   36.9,24, 9999.9, 0,  995.5,24,  10.0,24,   3.5,24,   8.0, 999.9,   56.7 ,  34.3 , 0.00I,999.9, 000000,
720137,04867, 20191018,   47.3,24,   38.7,24, 9999.9, 0,  995.5,24,   6.6,24,   4.5,24,  13.0,  18.1,   61.7 ,  35.6 , 0.00I,999.9, 100000,
720137,04867, 20191019,   53.6,24,   41.2,24, 9999.9, 0,  989.3,24,   6.3,24,   6.8,24,  13.0,  19.0,   70.7 ,  43.3 ,99.99 ,999.9, 010000,
720137,04867, 20191020,   57.1,24,   48.9,24, 9999.9, 0,  989.2,24,   9.9,24,   3.7,24,   9.9, 999.9,   66.4 ,  50.4 ,99.99 ,999.9, 010000,
